Id,When,Cal,Alberta,Canada,BritishColumbia,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
216282,11/1/2007 12:00:00 AM,"Slaughter, calves",85.57,,79.76,80.8,75.84,78.71,71.51,88.61,67.97,143.11,84,9/8/2021 10:08:45 AM
216283,11/1/2007 12:00:00 AM,"Slaughter, cattle",66.92,,37.79,40.64,47.17,49.84,45.79,66.69,45.98,45.83,43.25,9/8/2021 10:08:45 AM
216284,11/1/2007 12:00:00 AM,Hogs,47.03,,52.96,44.41,40.75,169.03,42.7,42.73,42.72,38.33,38.56,9/8/2021 10:08:45 AM
216285,12/1/2007 12:00:00 AM,"Slaughter, calves",89.58,,75.26,84.45,78.95,84.32,76.6,95.7,72.97,152.03,87.02,9/8/2021 10:08:45 AM
216286,12/1/2007 12:00:00 AM,"Slaughter, cattle",71.02,,38.42,41.59,47.37,52.84,48.56,70.62,48.99,46.51,41.76,9/8/2021 10:08:45 AM
216287,12/1/2007 12:00:00 AM,Hogs,46.03,,53.45,48.34,42.05,169.03,44.2,45.21,41.62,37.34,43.01,9/8/2021 10:08:45 AM
216288,1/1/2008 12:00:00 AM,"Slaughter, calves",82.24,,71.38,80.13,69.46,80.34,72.99,89.32,69.97,139.18,82.16,9/8/2021 10:08:45 AM
216289,1/1/2008 12:00:00 AM,"Slaughter, cattle",67.39,,37.83,41.97,49.96,55.84,51.47,72.5,51.92,46.71,40.76,9/8/2021 10:08:45 AM
216290,1/1/2008 12:00:00 AM,Hogs,44.57,,52.13,45.63,40.27,170.03,42.31,42.24,42.05,37.89,40.22,9/8/2021 10:08:45 AM
216291,2/1/2008 12:00:00 AM,"Slaughter, calves",85.66,,70.88,81.69,70.68,77.43,70.35,83.3,67.97,140.51,85.28,9/8/2021 10:08:45 AM
216292,2/1/2008 12:00:00 AM,"Slaughter, cattle",70.75,,42.74,46.29,53.98,60.25,55.66,77.22,56.02,50.71,45.95,9/8/2021 10:08:45 AM
216293,2/1/2008 12:00:00 AM,Hogs,50.56,,56.52,52.76,44.81,170.03,46.41,48.68,43.77,43.86,47.15,9/8/2021 10:08:45 AM
216294,3/1/2008 12:00:00 AM,"Slaughter, calves",87.41,,90.88,81.99,79.19,87.06,79.1,74.89,76.92,132.06,85.49,9/8/2021 10:08:45 AM
216295,3/1/2008 12:00:00 AM,"Slaughter, cattle",74.29,,49.07,51.28,54.02,61.31,56.7,77.24,56.79,50.3,51.8,9/8/2021 10:08:45 AM
216296,3/1/2008 12:00:00 AM,Hogs,47.06,,57.5,48.12,46.82,170.03,48.75,47.69,46.89,47.34,34.28,9/8/2021 10:08:45 AM
216297,4/1/2008 12:00:00 AM,"Slaughter, calves",89.3,,72.19,81.62,76.88,84.79,77.03,80.68,73.97,132.87,87.07,9/8/2021 10:08:45 AM
216298,4/1/2008 12:00:00 AM,"Slaughter, cattle",79.93,,51.85,55.68,57.43,62.32,57.63,80.2,57.54,53.92,59.23,9/8/2021 10:08:45 AM
216299,4/1/2008 12:00:00 AM,Hogs,53.55,,57.98,57.74,45.93,170.03,48.53,50.67,47.43,48.33,50.62,9/8/2021 10:08:45 AM
216300,5/1/2008 12:00:00 AM,"Slaughter, calves",93.14,,66.01,84.84,76.58,89.81,81.6,85,77.97,130.3,89.91,9/8/2021 10:08:45 AM
216301,5/1/2008 12:00:00 AM,"Slaughter, cattle",82.53,,53.84,55.11,57.68,62.01,57.23,82.15,57.12,56.85,56.83,9/8/2021 10:08:45 AM
216302,5/1/2008 12:00:00 AM,Hogs,66.52,,70.17,70.8,64.67,170.03,65.73,67.52,64.1,68.04,66.45,9/8/2021 10:08:45 AM
216303,6/1/2008 12:00:00 AM,"Slaughter, calves",93.46,,74.26,87.78,70.02,77.98,70.85,89.17,67.97,132.74,90.99,9/8/2021 10:08:45 AM
216304,6/1/2008 12:00:00 AM,"Slaughter, cattle",82.15,,49.57,50.65,62.33,71.17,66.01,87.48,65.58,65.87,51.85,9/8/2021 10:08:45 AM
216305,6/1/2008 12:00:00 AM,Hogs,64.03,,72.12,67.31,66.41,170.03,68.71,67.44,66.53,67.55,62.49,9/8/2021 10:08:45 AM
216306,7/1/2008 12:00:00 AM,"Slaughter, calves",97.16,,68.76,91.17,74.93,82.6,75.04,83.38,72.97,125.24,94.74,9/8/2021 10:08:45 AM
216307,7/1/2008 12:00:00 AM,"Slaughter, cattle",87.57,,56.66,61.36,66.13,75.09,69.74,91.08,69.52,78.2,63.8,9/8/2021 10:08:45 AM
216308,7/1/2008 12:00:00 AM,Hogs,65.52,,71.64,69.75,64.57,170.03,66.65,67.64,64.83,65.24,63.48,9/8/2021 10:08:45 AM
216309,8/1/2008 12:00:00 AM,"Slaughter, calves",98.98,,67.79,92.48,79.93,85.01,77.23,83.52,74.97,132.18,97.24,9/8/2021 10:08:45 AM
216310,8/1/2008 12:00:00 AM,"Slaughter, cattle",87.42,,55.94,60.02,67.8,75.88,70.46,92.69,70.21,75.36,61.46,9/8/2021 10:08:45 AM
216311,8/1/2008 12:00:00 AM,Hogs,75.5,,79.33,79.08,73.56,170.03,75.87,78.59,73.39,77.22,75.51,9/8/2021 10:08:45 AM
216312,9/1/2008 12:00:00 AM,"Slaughter, calves",95.56,,68.38,90.49,84.35,90.7,82.41,85.15,79.97,137.22,94.75,9/8/2021 10:08:45 AM
216313,9/1/2008 12:00:00 AM,"Slaughter, cattle",83.46,,53.26,57.7,65,72.81,67.47,91.4,67.33,72.82,58.15,9/8/2021 10:08:45 AM
216314,9/1/2008 12:00:00 AM,Hogs,65.52,,76.4,67.43,70.81,170.03,72.68,71.38,71.45,68.49,63.79,9/8/2021 10:08:45 AM
216315,10/1/2008 12:00:00 AM,"Slaughter, calves",93.72,,82.88,87.71,81.4,88.61,80.51,86.71,77.97,140.05,92.13,9/8/2021 10:08:45 AM
216316,10/1/2008 12:00:00 AM,"Slaughter, cattle",81.85,,48.63,52.14,60.75,67.79,62.74,86.72,62.58,70.15,51.2,9/8/2021 10:08:45 AM
216317,10/1/2008 12:00:00 AM,Hogs,65.52,,72.42,69.03,64.71,170.03,67.08,68,65.67,65.08,62.43,9/8/2021 10:08:45 AM
216318,11/1/2008 12:00:00 AM,"Slaughter, calves",96.02,,84.88,89.49,78.24,80.88,73.48,84.22,71.97,149.29,94.08,9/8/2021 10:08:45 AM
216319,11/1/2008 12:00:00 AM,"Slaughter, cattle",80.15,,40.91,43.9,61.83,69.29,63.9,92.25,63.81,67,45.22,9/8/2021 10:08:45 AM
216320,11/1/2008 12:00:00 AM,Hogs,57.04,,69.64,57.92,58.57,170.03,61.43,59.42,60.27,57.43,54.5,9/8/2021 10:08:45 AM
216321,12/1/2008 12:00:00 AM,"Slaughter, calves",90.61,,81.88,87.39,71.07,76.98,69.94,91.35,67.97,142.72,85.93,9/8/2021 10:08:45 AM
216322,12/1/2008 12:00:00 AM,"Slaughter, cattle",74.85,,41.26,43.95,60.85,68.46,63.05,92.42,62.87,67.61,42.48,9/8/2021 10:08:45 AM
216323,12/1/2008 12:00:00 AM,Hogs,58.54,,66.64,59.34,55.02,170.03,57.89,58.38,54.13,52.78,54.03,9/8/2021 10:08:45 AM
216324,1/1/2009 12:00:00 AM,"Slaughter, calves",89.32,,86.76,87.73,71.71,87.97,79.92,87.74,77.97,136.58,89.87,9/8/2021 10:08:45 AM
216325,1/1/2009 12:00:00 AM,"Slaughter, cattle",75.9,,41.92,45.92,68.19,71.86,66.34,93.62,66.26,62.4,45.22,9/8/2021 10:08:45 AM
216326,1/1/2009 12:00:00 AM,Hogs,60.53,,67.75,64.38,57.81,170.03,60.73,59.93,57.94,56.09,59.68,9/8/2021 10:08:45 AM
216327,2/1/2009 12:00:00 AM,"Slaughter, calves",93.24,,83.13,91.24,80.86,88,79.95,84.46,79.97,134.63,92.78,9/8/2021 10:08:45 AM
216328,2/1/2009 12:00:00 AM,"Slaughter, cattle",77.76,,48.9,51.67,64.45,71.31,65.94,91.25,65.52,62.46,51.21,9/8/2021 10:08:45 AM
216329,2/1/2009 12:00:00 AM,Hogs,63.03,,71.34,65.56,62.71,170.03,64.64,63.1,62.77,60.82,59.38,9/8/2021 10:08:45 AM
216330,3/1/2009 12:00:00 AM,"Slaughter, calves",99.41,,77.76,93.74,87.11,94.33,85.7,86.5,85.97,133.77,97.89,9/8/2021 10:08:45 AM
216331,3/1/2009 12:00:00 AM,"Slaughter, cattle",86.31,,58.99,60.54,63.66,73.85,68.35,93.68,67.89,64.08,63.31,9/8/2021 10:08:45 AM
216332,3/1/2009 12:00:00 AM,Hogs,63.53,,71.96,66.83,62.75,170.03,65.41,63.7,63.61,63.36,61.24,9/8/2021 10:08:45 AM
216333,4/1/2009 12:00:00 AM,"Slaughter, calves",104.7,,82.38,97.59,84.95,95.9,87.13,93.47,87.96,129.31,102.45,9/8/2021 10:08:45 AM
216334,4/1/2009 12:00:00 AM,"Slaughter, cattle",91.04,,55.15,56.03,66.05,74.64,69.08,95.12,68.55,73.6,56.23,9/8/2021 10:08:45 AM
216335,4/1/2009 12:00:00 AM,Hogs,62.03,,70.07,66.33,61.67,170.03,63.85,62.54,62.04,61.97,59.73,9/8/2021 10:08:45 AM
216336,5/1/2009 12:00:00 AM,"Slaughter, calves",100.78,,82.57,96.03,84.04,99.23,90.16,93.64,89.96,125.98,99.43,9/8/2021 10:08:45 AM
216337,5/1/2009 12:00:00 AM,"Slaughter, cattle",82.87,,61.63,64.99,67.58,75.73,70.17,94.66,69.08,72.76,65.74,9/8/2021 10:08:45 AM
216338,5/1/2009 12:00:00 AM,Hogs,59.04,,68.96,64.43,60.42,170.03,62.55,60.04,60.6,60.99,56.31,9/8/2021 10:08:45 AM
216339,6/1/2009 12:00:00 AM,"Slaughter, calves",96.39,,76.57,90.89,77.95,90.26,82,89.68,81.97,114.55,94.62,9/8/2021 10:08:45 AM
216340,6/1/2009 12:00:00 AM,"Slaughter, cattle",78.4,,57.93,61.95,64.56,71.28,66.03,89.54,65.06,69.91,63.55,9/8/2021 10:08:45 AM
216341,6/1/2009 12:00:00 AM,Hogs,56.04,,65.17,62.78,56.23,170.03,58.42,56.23,56.42,57.83,53.94,9/8/2021 10:08:45 AM
216342,7/1/2009 12:00:00 AM,"Slaughter, calves",93.55,,73.88,88.83,71.36,88.3,80.23,81.91,81.97,111.1,92.71,9/8/2021 10:08:45 AM
216343,7/1/2009 12:00:00 AM,"Slaughter, cattle",77.2,,59.76,63.46,62.49,69.98,64.82,88.49,63.89,74.1,65.05,9/8/2021 10:08:45 AM
216344,7/1/2009 12:00:00 AM,Hogs,57.04,,65.75,62.2,57.66,170.03,59.98,56.57,57.69,57.11,53.81,9/8/2021 10:08:45 AM
216345,8/1/2009 12:00:00 AM,"Slaughter, calves",92.98,,70.63,85.84,67.06,89.58,81.39,78.51,80.97,111.65,90.11,9/8/2021 10:08:45 AM
216346,8/1/2009 12:00:00 AM,"Slaughter, cattle",74.35,,54.34,59.51,58.4,64.23,59.43,82.81,58.36,65.08,61.17,9/8/2021 10:08:45 AM
216347,8/1/2009 12:00:00 AM,Hogs,47.06,,58.14,51.25,49.05,170.03,52.28,47.97,50.37,49.25,42.59,9/8/2021 10:08:45 AM
216348,9/1/2009 12:00:00 AM,"Slaughter, calves",91.4,,70.88,86.01,79.92,90.23,81.98,76.63,81.97,110.25,89.6,9/8/2021 10:08:45 AM
216349,9/1/2009 12:00:00 AM,"Slaughter, cattle",72.9,,52.12,57.2,54.2,61.2,56.64,78.65,56.19,64.46,58.57,9/8/2021 10:08:45 AM
216350,9/1/2009 12:00:00 AM,Hogs,47.56,,55.89,51.32,46.4,170.03,48.48,47.68,47.33,49.52,44.73,9/8/2021 10:08:45 AM
216351,10/1/2009 12:00:00 AM,"Slaughter, calves",88.57,,67.38,82.78,74.99,79.43,72.16,72.43,71.97,110.14,87.98,9/8/2021 10:08:45 AM
216352,10/1/2009 12:00:00 AM,"Slaughter, cattle",68.69,,50.26,54.78,50.12,56.08,51.78,73.77,51.52,55.9,58.64,9/8/2021 10:08:45 AM
216353,10/1/2009 12:00:00 AM,Hogs,47.06,,55.94,50.05,45.71,170.03,47.7,46.79,46.44,47.46,43.75,9/8/2021 10:08:45 AM
216354,11/1/2009 12:00:00 AM,"Slaughter, calves",88.37,,80.38,84.56,74.59,83.22,75.6,76.96,74.97,109.96,86.81,9/8/2021 10:08:45 AM
216355,11/1/2009 12:00:00 AM,"Slaughter, cattle",65.15,,45.41,53.89,50.09,55.56,51.19,75.2,51.03,47.07,54.72,9/8/2021 10:08:45 AM
216356,11/1/2009 12:00:00 AM,Hogs,50.06,,58.41,52.49,48.99,170.03,51.18,50.04,49.83,50.15,46.45,9/8/2021 10:08:45 AM
216357,12/1/2009 12:00:00 AM,"Slaughter, calves",86.57,,74.44,83.76,69.66,74.78,67.94,76.86,67.97,105.87,83.41,9/8/2021 10:08:45 AM
216358,12/1/2009 12:00:00 AM,"Slaughter, cattle",65.47,,43.51,49.66,50.48,55.78,51.35,76.36,51.09,56.84,51.15,9/8/2021 10:08:45 AM
216359,12/1/2009 12:00:00 AM,Hogs,55.54,,63.26,58.89,54.22,170.03,57.12,55.56,54.99,57.66,53.8,9/8/2021 10:08:45 AM
216360,1/1/2010 12:00:00 AM,"Slaughter, calves",86.3,,75.76,81.75,72.4,86.88,78.94,83.83,78.97,111.17,84.41,9/8/2021 10:08:45 AM
216361,1/1/2010 12:00:00 AM,"Slaughter, cattle",68.55,,45.56,51.83,50.9,60.33,55.68,79.77,55.05,51.28,52.91,9/8/2021 10:08:45 AM
216362,1/1/2010 12:00:00 AM,Hogs,60.04,,66.99,62.2,57.86,170.03,56.7,60.9,60.66,61.14,57.85,9/8/2021 10:08:45 AM
216363,2/1/2010 12:00:00 AM,"Slaughter, calves",90.6,,74.13,85.47,71.21,85.21,77.41,84.93,77.97,108.72,89.28,9/8/2021 10:08:45 AM
216364,2/1/2010 12:00:00 AM,"Slaughter, cattle",71.51,,49.35,57.75,55.99,64.17,59.44,80.94,58.98,57.83,55.71,9/8/2021 10:08:45 AM
216365,2/1/2010 12:00:00 AM,Hogs,60.04,,67.49,62.4,59.98,170.03,58.75,62.13,62.84,63.05,58.26,9/8/2021 10:08:45 AM
216366,3/1/2010 12:00:00 AM,"Slaughter, calves",96.47,,66.94,89.5,81.79,91.52,83.15,78.64,81.97,107.55,93.96,9/8/2021 10:08:45 AM
216367,3/1/2010 12:00:00 AM,"Slaughter, cattle",80.37,,58.22,60.7,57.64,64.78,59.97,82.5,59.52,55.4,65.28,9/8/2021 10:08:45 AM
216368,3/1/2010 12:00:00 AM,Hogs,62.03,,69.21,64.67,61.95,170.03,55.8,63.26,64.76,65.5,60.32,9/8/2021 10:08:45 AM
216369,4/1/2010 12:00:00 AM,"Slaughter, calves",99.53,,78.13,93.61,91.52,100.31,91.14,74.42,91.15,106.21,96.64,9/8/2021 10:08:45 AM
216370,4/1/2010 12:00:00 AM,"Slaughter, cattle",85.7,,62.91,64.98,61.76,68.34,63.28,86.58,62.95,63.07,67.78,9/8/2021 10:08:45 AM
216371,4/1/2010 12:00:00 AM,Hogs,65.52,,70.7,70.07,63.8,170.03,53.65,68.26,66.68,69.3,66.87,9/8/2021 10:08:45 AM
216372,5/1/2010 12:00:00 AM,"Slaughter, calves",99.6,,74.76,94.96,80.09,85.53,77.71,71.45,77.73,109.65,98.21,9/8/2021 10:08:45 AM
216373,5/1/2010 12:00:00 AM,"Slaughter, cattle",85.03,,64.94,70.32,63.73,71.18,65.98,89,64.47,64.24,72.47,9/8/2021 10:08:45 AM
216374,5/1/2010 12:00:00 AM,Hogs,74.51,,79.36,77.34,76.11,170.03,73.74,78.62,78.7,80.33,73.6,9/8/2021 10:08:45 AM
216375,6/1/2010 12:00:00 AM,"Slaughter, calves",97.95,,71.69,93.25,78.33,91.4,83.04,76.51,83.06,110.73,95.7,9/8/2021 10:08:45 AM
216376,6/1/2010 12:00:00 AM,"Slaughter, cattle",80.31,,63.44,66.57,64.5,71.87,66.69,88.48,65.47,68.83,68.47,9/8/2021 10:08:45 AM
216377,6/1/2010 12:00:00 AM,Hogs,69.02,,76.24,72.46,70.76,170.03,67.43,73.47,73.73,73.82,67.75,9/8/2021 10:08:45 AM
216378,7/1/2010 12:00:00 AM,"Slaughter, calves",99.13,,71.69,94.9,83.55,98.03,89.07,82.5,89.08,116.31,98.34,9/8/2021 10:08:45 AM
216379,7/1/2010 12:00:00 AM,"Slaughter, cattle",82.56,,64.74,67.88,65.85,73.29,68.05,89.5,66.4,71.76,70.11,9/8/2021 10:08:45 AM
216380,7/1/2010 12:00:00 AM,Hogs,69.02,,75.56,72.68,70.18,170.03,68.36,73.15,73.15,73.84,68.37,9/8/2021 10:08:45 AM
216381,8/1/2010 12:00:00 AM,"Slaughter, calves",98.86,,69.01,95.98,83.43,93.82,85.24,87.99,85.26,120.54,98.21,9/8/2021 10:08:45 AM
216382,8/1/2010 12:00:00 AM,"Slaughter, cattle",83.78,,67.5,70.23,64.04,70.65,65.52,88.09,64.75,67.78,73.38,9/8/2021 10:08:45 AM
216383,8/1/2010 12:00:00 AM,Hogs,72.01,,77.8,75.54,73,170.03,71.1,76.75,76.04,77.68,71.91,9/8/2021 10:08:45 AM
216384,9/1/2010 12:00:00 AM,"Slaughter, calves",102.96,,70.38,98.22,89.4,103.51,94.04,93.65,94.06,120.24,102.53,9/8/2021 10:08:45 AM
216385,9/1/2010 12:00:00 AM,"Slaughter, cattle",82.25,,65.33,69.15,62.45,69.74,64.64,87.8,63.99,66.81,70.09,9/8/2021 10:08:45 AM
216386,9/1/2010 12:00:00 AM,Hogs,71.51,,78.26,74.33,73.2,170.03,71.2,76.57,76.21,76.74,55.8,9/8/2021 10:08:45 AM
216387,10/1/2010 12:00:00 AM,"Slaughter, calves",107.39,,70.69,100.08,93.66,99.48,90.39,93.5,90.4,124.88,105.57,9/8/2021 10:08:45 AM
216388,10/1/2010 12:00:00 AM,"Slaughter, cattle",84.41,,65.4,68.1,59.64,68.03,62.95,86.98,62.28,62.09,72.31,9/8/2021 10:08:45 AM
216389,10/1/2010 12:00:00 AM,Hogs,62.53,,72.13,63.9,63.88,170.03,64.41,66.76,68.48,66.63,57.62,9/8/2021 10:08:45 AM
216390,11/1/2010 12:00:00 AM,"Slaughter, calves",110.49,,75.76,103.22,97.5,109.3,99.31,93.95,99.33,126.04,108.83,9/8/2021 10:08:45 AM
216391,11/1/2010 12:00:00 AM,"Slaughter, cattle",82.32,,64.03,67.16,57.23,65.21,60.21,85.8,59.94,54.26,72.9,9/8/2021 10:08:45 AM
216392,11/1/2010 12:00:00 AM,Hogs,55.05,,63.69,57.63,52.78,170.03,53.52,58.21,56.62,56.56,51.17,9/8/2021 10:08:45 AM
216393,12/1/2010 12:00:00 AM,"Slaughter, calves",111.38,,85.13,104.28,102.06,111.64,101.43,95.9,101.45,126.97,108.61,9/8/2021 10:08:45 AM
216394,12/1/2010 12:00:00 AM,"Slaughter, cattle",83.94,,64.24,64.57,61.6,68.98,63.66,90.64,60.56,63.12,69.35,9/8/2021 10:08:45 AM
216395,12/1/2010 12:00:00 AM,Hogs,59.54,,67,62.21,58.04,170.03,57.01,64.41,60.81,61.08,57.23,9/8/2021 10:08:45 AM
216396,1/1/2011 12:00:00 AM,"Slaughter, calves",112.83,,85.08,106.86,109.1,123.35,112.11,94.44,112.12,130.83,110.47,9/8/2021 10:08:45 AM
216397,1/1/2011 12:00:00 AM,"Slaughter, cattle",90.37,,63.29,60.83,64.17,73.7,68.19,93.31,67.83,62.44,60.96,9/8/2021 10:08:45 AM
216398,1/1/2011 12:00:00 AM,Hogs,63.03,,70.04,65.43,63.39,181.89,63.97,68.24,65.86,65.53,61.39,9/8/2021 10:08:45 AM
216399,2/1/2011 12:00:00 AM,"Slaughter, calves",121.55,,86.83,114.11,118.75,128.23,116.54,92.95,116.55,129.08,118.49,9/8/2021 10:08:45 AM
216400,2/1/2011 12:00:00 AM,"Slaughter, cattle",95.97,,67.36,67.86,69.23,79.19,73.44,97.44,73.08,66.69,70.29,9/8/2021 10:08:45 AM
216401,2/1/2011 12:00:00 AM,Hogs,70.01,,76.34,71.63,71.13,181.89,71.17,75.79,73.57,73.02,68.41,9/8/2021 10:08:45 AM
216402,3/1/2011 12:00:00 AM,"Slaughter, calves",124.62,,88.83,115.42,113.15,127.29,115.69,94.75,115.7,123.21,121.46,9/8/2021 10:08:45 AM
216403,3/1/2011 12:00:00 AM,"Slaughter, cattle",101.58,,75.19,76.03,73.11,81.45,75.62,100.2,75.26,72.84,81.23,9/8/2021 10:08:45 AM
216404,3/1/2011 12:00:00 AM,Hogs,70.01,,77.08,73,71.05,181.89,71.48,77.36,73.49,73.93,68.62,9/8/2021 10:08:45 AM
216405,4/1/2011 12:00:00 AM,"Slaughter, calves",123,,96.33,116.52,114.97,129.65,117.82,93.09,117.84,127.65,119.38,9/8/2021 10:08:45 AM
216406,4/1/2011 12:00:00 AM,"Slaughter, cattle",103.51,,74.55,75.19,78.62,85.76,79.66,104.15,79.28,78.01,75.66,9/8/2021 10:08:45 AM
216407,4/1/2011 12:00:00 AM,Hogs,74.51,,81.19,77.64,75.91,181.89,76.41,82.62,78.31,79.42,74.08,9/8/2021 10:08:45 AM
216408,5/1/2011 12:00:00 AM,"Slaughter, calves",119.62,,96.33,112.48,102,118.37,107.58,92.36,107.59,124.51,107.97,9/8/2021 10:08:45 AM
216409,5/1/2011 12:00:00 AM,"Slaughter, cattle",96.08,,77.22,80.13,76.4,84.43,78.46,100.83,78.1,82.22,81.63,9/8/2021 10:08:45 AM
216410,5/1/2011 12:00:00 AM,Hogs,75.5,,81.69,79.57,77.47,181.89,78.51,83.35,79.87,80.59,74.96,9/8/2021 10:08:45 AM
216411,6/1/2011 12:00:00 AM,"Slaughter, calves",115.45,,91.77,107.84,98.05,107.83,98,89.87,98.01,125.04,113.22,9/8/2021 10:08:45 AM
216412,6/1/2011 12:00:00 AM,"Slaughter, cattle",93.29,,75.56,78.24,73.76,84.28,78.29,102.16,77.92,87.33,82.43,9/8/2021 10:08:45 AM
216413,6/1/2011 12:00:00 AM,Hogs,77.5,,82.87,81.07,79.98,181.89,80.63,85.45,82.44,82.33,78.21,9/8/2021 10:08:45 AM
216414,7/1/2011 12:00:00 AM,"Slaughter, calves",118.23,,91.21,110.19,90.61,103.79,94.32,90.51,94.33,131.03,115.56,9/8/2021 10:08:45 AM
216415,7/1/2011 12:00:00 AM,"Slaughter, cattle",94.62,,76.94,78.79,73.51,84.34,78.41,100.84,78.04,89.1,82.99,9/8/2021 10:08:45 AM
216416,7/1/2011 12:00:00 AM,Hogs,78.5,,84.76,81.59,81.73,181.89,81.92,86.95,84.3,83.71,77.78,9/8/2021 10:08:45 AM
216417,8/1/2011 12:00:00 AM,"Slaughter, calves",121.78,,95.46,109.6,99.1,112.21,101.98,100.66,101.99,137.48,119.36,9/8/2021 10:08:45 AM
216418,8/1/2011 12:00:00 AM,"Slaughter, cattle",97.75,,77.91,79.93,74.02,83.03,77.11,99.78,76.74,81.83,85.53,9/8/2021 10:08:45 AM
216419,8/1/2011 12:00:00 AM,Hogs,85.98,,90.09,86.19,87.37,181.89,87.74,94.69,90.55,92.68,86,9/8/2021 10:08:45 AM
216420,9/1/2011 12:00:00 AM,"Slaughter, calves",123.02,,91.33,115.75,94.3,120.74,109.73,111.64,109.74,150.9,121.35,9/8/2021 10:08:45 AM
216421,9/1/2011 12:00:00 AM,"Slaughter, cattle",95.24,,75.24,78.25,73.14,82.34,76.4,99.28,76.02,82.66,83.48,9/8/2021 10:08:45 AM
216422,9/1/2011 12:00:00 AM,Hogs,76,,82.18,77.89,78.22,181.89,79.16,84.64,81.3,81.32,74.32,9/8/2021 10:08:45 AM
216423,10/1/2011 12:00:00 AM,"Slaughter, calves",130.88,,92.08,122.15,119.62,128.96,117.2,111.79,117.22,157.92,129.18,9/8/2021 10:08:45 AM
216424,10/1/2011 12:00:00 AM,"Slaughter, cattle",99.58,,76.44,79.5,74.16,82.74,76.65,100.74,76.08,73.92,86.72,9/8/2021 10:08:45 AM
216425,10/1/2011 12:00:00 AM,Hogs,81.99,,86.22,81.91,82.38,181.89,82,89.28,84.74,85.67,79.85,9/8/2021 10:08:45 AM
216426,11/1/2011 12:00:00 AM,"Slaughter, calves",133.64,,96.21,124.69,115.7,124.61,113.26,113.23,113.27,159.1,128.92,9/8/2021 10:08:45 AM
216427,11/1/2011 12:00:00 AM,"Slaughter, cattle",98.87,,72.75,80.64,74.58,86.39,80.03,105.12,79.43,81.32,86.23,9/8/2021 10:08:45 AM
216428,11/1/2011 12:00:00 AM,Hogs,75,,81.53,76.78,76.77,181.89,77.61,83.93,79.93,79.7,73.34,9/8/2021 10:08:45 AM
216429,12/1/2011 12:00:00 AM,"Slaughter, calves",132.85,,97.02,126.44,114.91,121.56,110.48,116.96,110.49,161.44,128.42,9/8/2021 10:08:45 AM
216430,12/1/2011 12:00:00 AM,"Slaughter, cattle",100.74,,72.61,78.55,78.52,87.7,81.19,107.77,80.59,85.07,83.97,9/8/2021 10:08:45 AM
216431,12/1/2011 12:00:00 AM,Hogs,73.01,,79.47,75.69,74.9,181.89,75.6,81.89,77.53,77.7,71.38,9/8/2021 10:08:45 AM
216432,1/1/2012 12:00:00 AM,"Slaughter, calves",131.28,,102.33,127.96,119.93,137.92,125.3,115.62,125.33,160.25,131.28,9/8/2021 10:08:45 AM
216433,1/1/2012 12:00:00 AM,"Slaughter, cattle",104.47,,77.1,88.37,85.19,94.6,87.7,110.29,88.16,80.64,92.88,9/8/2021 10:08:45 AM
216434,1/1/2012 12:00:00 AM,Hogs,73.51,,77.64,75.62,73.89,181.89,75.47,79.88,75.65,77.09,72.23,9/8/2021 10:08:45 AM
216435,2/1/2012 12:00:00 AM,"Slaughter, calves",135.31,,102.33,131.68,134.26,146.37,132.99,111.9,133.02,159.42,135.31,9/8/2021 10:08:45 AM
216436,2/1/2012 12:00:00 AM,"Slaughter, cattle",104.41,,78.56,90.73,88.17,95.64,88.76,108.68,90.29,83.49,95.79,9/8/2021 10:08:45 AM
216437,2/1/2012 12:00:00 AM,Hogs,75,,80.35,77.94,75.51,181.89,77.98,81.18,77.61,78.59,73.27,9/8/2021 10:08:45 AM
216438,3/1/2012 12:00:00 AM,"Slaughter, calves",135.38,,104.83,131.56,134.19,147.92,134.39,101.32,134.42,154.94,135.38,9/8/2021 10:08:45 AM
216439,3/1/2012 12:00:00 AM,"Slaughter, cattle",107.14,,77.05,90.75,87.47,96.56,89.73,109.84,91.39,89.91,94.26,9/8/2021 10:08:45 AM
216440,3/1/2012 12:00:00 AM,Hogs,74.01,,79.89,77.75,76.4,181.89,77.78,80.25,78.18,77.86,71.95,9/8/2021 10:08:45 AM
216441,4/1/2012 12:00:00 AM,"Slaughter, calves",124.47,,102.96,127.11,132.65,141.6,128.65,96.59,128.68,159.25,124.47,9/8/2021 10:08:45 AM
216442,4/1/2012 12:00:00 AM,"Slaughter, cattle",103.96,,77.56,88.1,83.84,92.86,86.3,104.36,88.49,84.6,90.75,9/8/2021 10:08:45 AM
216443,4/1/2012 12:00:00 AM,Hogs,70.01,,76.47,74.79,71.19,181.89,72.48,76.42,74.2,73.63,68.39,9/8/2021 10:08:45 AM
216444,5/1/2012 12:00:00 AM,"Slaughter, calves",125.46,,110.83,127.95,130.63,144.07,130.9,93.54,130.93,153.66,125.46,9/8/2021 10:08:45 AM
216445,5/1/2012 12:00:00 AM,"Slaughter, cattle",106.4,,85.67,87.96,87.14,94.95,88.3,107.43,89.78,95.94,91.88,9/8/2021 10:08:45 AM
