REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789009,1.3.3.2.4,6.7,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789009,1.3.3.2.4,6.2,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789009,1.3.3.2.4,7.1,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789009,1.3.3.2.4,7.1,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789009,1.3.3.2.4,6.5,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2782700,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2673500,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2571300,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2400000,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2293200,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2135300,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789016,1.3.3.3.4,69.6,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789016,1.3.3.3.4,67.1,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789016,1.3.3.3.4,64.2,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789016,1.3.3.3.4,59.5,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789016,1.3.3.3.4,56.2,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789016,1.3.3.3.4,53,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,294100,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,358900,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,404000,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,486700,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,533000,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,617700,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789023,1.3.3.4.4,7.4,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789023,1.3.3.4.4,9,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789023,1.3.3.4.4,10.1,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789023,1.3.3.4.4,12.1,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789023,1.3.3.4.4,13.1,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789023,1.3.3.4.4,15.3,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,964600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,936800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1024800,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1004200,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1063700,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1045900,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789030,1.3.3.5.4,24,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789030,1.3.3.5.4,23.2,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789030,1.3.3.5.4,25.3,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789030,1.3.3.5.4,24.6,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789030,1.3.3.5.4,25.7,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789030,1.3.3.5.4,25.4,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,406600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,481700,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,467100,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,542000,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,592500,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,584500,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789093,1.3.3.14.4,10.1,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789093,1.3.3.14.4,11.9,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789093,1.3.3.14.4,11.5,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789093,1.3.3.14.4,13.2,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789093,1.3.3.14.4,14.3,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789093,1.3.3.14.4,14.2,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,715200,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,710200,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,626900,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,613500,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,549400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,408600,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789100,1.3.3.15.4,17.8,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789100,1.3.3.15.4,17.6,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789100,1.3.3.15.4,15.5,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789100,1.3.3.15.4,15,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789100,1.3.3.15.4,13.3,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789100,1.3.3.15.4,9.9,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,446000,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,401800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,377900,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,378400,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,287000,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,210500,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789107,1.3.3.16.4,11.1,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789107,1.3.3.16.4,10,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789107,1.3.3.16.4,9.3,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789107,1.3.3.16.4,9.3,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789107,1.3.3.16.4,6.9,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789107,1.3.3.16.4,5.1,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,1001600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,939800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,991500,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,970900,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,904500,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,804100,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789114,1.3.3.17.4,24.9,,,,1
2016,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789114,1.3.3.17.4,23.4,,,,1
2017,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789114,1.3.3.17.4,24.5,,,,1
2018,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789114,1.3.3.17.4,23.8,,,,1
2019,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789114,1.3.3.17.4,21.9,,,,1
2020,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789114,1.3.3.17.4,19.6,,,,1
2015,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2536500,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2554800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2560700,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2558800,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2622400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2661800,,,,0
